Sort_Key,Translate,Resort,Century,Quatrain,Merged_Line,Line,Couplet,French,English,
3000402,"From one another not greatly distant,",9,3,4,1,2,B,De l'vn à l'autre ne distant grandement :,"From one another not greatly distant,",
3000403,"Cold, dryness, danger towards the frontiers,",9,3,4,2,3,A,"Froid, siccité, danger vers les frontieres,","Cold, dryness, danger towards the frontiers,",
3000404,Even where the oracle has had its beginning.,9,3,4,2,4,B,Mesme où l'oracle a prins commencement.,Even where the oracle has had its beginning.,
4000401,"The impotent Prince angry, complaints and quarrels,",10,4,4,1,1,A,"L'impotent prince fasché, plaines & querelles","The impotent Prince angry, complaints and quarrels,",
4000402,"Rape and pillage, by cocks and Africans:",10,4,4,1,2,B,De raps & pillés par coqs & par lybiques,"Rape and pillage, by cocks and Africans:",
4000403,"Great it is by land, by sea infinite sails,",10,4,4,2,3,A,"Grand est par terre, par mer infinies voilles,","Great it is by land, by sea infinite sails,",
4000404,Italy alone will be chasing Celts.,10,4,4,2,4,B,Seure Italie sera chassant Celtiques.,Italy alone will be chasing Celts.,
5000401,The large mastiff expelled from the city,11,5,4,1,1,A,Le gros mastin de cité dechassé,The large mastiff expelled from the city,
5000402,"Will be vexed by the strange alliance,",11,5,4,1,2,B,"Sera fasché de l'estrange alliance,","Will be vexed by the strange alliance,",
5000403,After having chased the stag to the fields,11,5,4,2,3,A,"Apres aux champs auoir le chef chassé,",After having chased the stag to the fields,
5000404,The wolf and the Bear will defy each other.,11,5,4,2,4,B,Le Loup & l'ours se donneront defiance.,The wolf and the Bear will defy each other.,
6000401,"The Celtic river will change its course,",12,6,4,1,1,A,"Le Celtique fleuue changera de riuage,","The Celtic river will change its course,",
6000402,No longer will it include the city of Agrippina:,12,6,4,1,2,B,Plus ne tiendra la cité d'Aripine :,No longer will it include the city of Agrippina:,
6000403,"All changed except the old language,",12,6,4,2,3,A,"Tout trasmué ormis le vieil langage,","All changed except the old language,",
6000404,"Saturn, Leo, Mars, Cancer in plunder.",12,6,4,2,4,B,"Saturne, Leo, Mars, Cancer en rapine.","Saturn, Leo, Mars, Cancer in plunder.",
7000501,"Some of the wine on the table will be spilt,",1,7,5,1,1,A,"Vin sur la table en sera respandu,","Some of the wine on the table will be spilt,",
7000502,the third will not have that which he claimed.,1,7,5,1,2,B,Le tiers n'aura celle qu'il pretendoit :,the third will not have that which he claimed.,
7000503,"Twice descended from the black one of Parma,",1,7,5,2,3,A,Deux fois du noir de Parme descendu :,"Twice descended from the black one of Parma,",
7000504,Perouse will do to Pisa that which he believed.,1,7,5,2,4,B,Perouse à Pise fera ce qu'il cuidoit.,Perouse will do to Pisa that which he believed.,
8000501,"There will appear a shining ornate temple,",2,8,5,1,1,A,"Apparoistra temple luisant orné,","There will appear a shining ornate temple,","Varieties of aid will come from all sides,"
8000502,the lamp and the candle at Borne and Breteuil.,2,8,5,1,2,B,"La lampe & cierge à Borne & Bretueil,",the lamp and the candle at Borne and Breteuil.,From distant people who will want to resist:
8000503,"For the canton of Lucerne turned aside,",2,8,5,2,3,A,"Pour la Lucerne le canton destorné,","For the canton of Lucerne turned aside,","Suddenly they will be much urged on,"
8000504,when one will see the great cock in his shroud.,2,8,5,2,4,B,Quand on verra le grand Coq au cercueil.,when one will see the great cock in his shroud.,But they will be unable to assist at that hour.
9000501,The third toe will seem first,3,9,5,1,1,A,Tiers doibt du pied au premier semblera,The third toe will seem first,
9000502,"To a new monarch from low high,",3,9,5,1,2,B,A vn nouueau Monarque de bas haut,"To a new monarch from low high,",
9000503,"He who will possess himself as a Tyrant of Pisa and Lucca,",3,9,5,2,3,A,Qui Pyse & Luques Tyran occupera,"He who will possess himself as a Tyrant of Pisa and Lucca,",
9000504,To correct the fault of his predecessor.,3,9,5,2,4,B,Du precedent corriger le deffault.,To correct the fault of his predecessor.,
10000501,"Albi and Castres will form a new league,",4,10,5,1,1,A,"Albi & Castres feront nouuelle ligue,","Albi and Castres will form a new league,",
10000502,Nine Arians Lisbon and the Portuguese:,4,10,5,1,2,B,"Neuf Arriens Lisbon & Portugués,",Nine Arians Lisbon and the Portuguese:,
10000503,"Carcassonne and Toulouse will end their intrigue,",4,10,5,2,3,A,"Carcas, Tholose consumeront leur brigue,","Carcassonne and Toulouse will end their intrigue,",
10000504,When the chief new monster from the Lauraguais.,4,10,5,2,4,B,Quand chef neuf monstre de Lauragués.,When the chief new monster from the Lauraguais.,
11000501,He who the Principality,5,11,5,1,1,A,Celuy qui la principauté,He who the Principality,
11000502,"Will hold through great cruelty,",5,11,5,1,2,A,"Tiendra par grande cruauté,","Will hold through great cruelty,",
11000503,He will see his great phalanx at its end:,5,11,5,2,3,B,A la ƒin verra grand phalange :,He will see his great phalanx at its end:,
11000504,"By very dangerous gunshot,",5,11,5,3,4,C,"Par coup de feu tres-dangereux,","By very dangerous gunshot,",
11000505,"By agreement he could do better,",5,11,5,3,5,C,"Par accord pourroit faire mieux,","By agreement he could do better,",
11000506,Otherwise he will drink Orange juice.,5,11,5,2,6,B,Autrement boira ƒuc d'Orange.,Otherwise he will drink Orange juice.,
12000501,#VALUE!,6,12,5,1,1,A,,,
12000502,#VALUE!,6,12,5,1,2,B,,,
12000503,#VALUE!,6,12,5,2,3,A,,,
12000504,#VALUE!,6,12,5,2,4,B,,,
1000501,They will be driven away for a long drawn out fight.,7,1,5,1,1,A,"Chassez seront sans faire long combat,",They will be driven away for a long drawn out fight.,
1000502,The countryside will be most grievously troubled.,7,1,5,1,2,B,Par le pays seront plus fort greuez :,The countryside will be most grievously troubled.,
1000503,Town and country will have greater struggle.,7,1,5,2,3,A,Bourg & Cité auront plus grand debat,Town and country will have greater struggle.,
1000504,Carcassonne and Narbonne will have their hearts tried.,7,1,5,2,4,B,"Carcas, Narbonne, auront cœurs esprouvez,",Carcassonne and Narbonne will have their hearts tried.,
2000501,"That which is enclosed in iron and letter in a fish,",8,2,5,1,1,A,Quand dans poisson fer & lettre enfermee,"That which is enclosed in iron and letter in a fish,",
2000502,"Out will go one who will then make war,",8,2,5,1,2,B,"Hors sortira qui pis fera la guerre,","Out will go one who will then make war,",
2000503,"He will have his fleet well rowed by sea,",8,2,5,2,3,A,Aura par mer sa classe bien ramee,"He will have his fleet well rowed by sea,",
2000504,Appearing near Latin land.,8,2,5,2,4,B,Apparoissant pres de Latine terre.,Appearing near Latin land.,
3000501,"Near, far the failure of the two great luminaries",9,3,5,1,1,A,Pres loing defaut de deux grands lumi-,"Near, far the failure of the two great luminaries",
3000502,Which will occur between April and March.,9,3,5,1,2,B,"Qui suruiendra entre Auril & Mars,",Which will occur between April and March.,
3000503,"Oh, what a loss! but two great good-natured ones",9,3,5,2,3,A,"O quel cherté ! mais deux grands debonnaires,","Oh, what a loss! but two great good-natured ones",
3000504,By land and sea will relieve all parts.,9,3,5,2,4,B,Par terre & mer secourront toutes parts.,By land and sea will relieve all parts.,
4000501,"Cross, peace, under one the divine word accomplished,",10,4,5,1,1,A,"Croix paix soubs vn, accomply diuin verbe,","Cross, peace, under one the divine word accomplished,",
4000502,Spain and Gaul will be united together:,10,4,5,1,2,B,"Espaigne & Gaule seront vnis ensemble,",Spain and Gaul will be united together:,
4000503,"Great disaster near, and combat very bitter:",10,4,5,2,3,A,"Grand clade proche, & combat tresacerbe,","Great disaster near, and combat very bitter:",
4000504,No heart will be so hardy as not to tremble.,10,4,5,2,4,B,Cœur si hardy ne sera qui ne tremble.,No heart will be so hardy as not to tremble.,
5000501,"Under the shadowy pretense of removing servitude,",11,5,5,1,1,A,"Sous ombre saincte d'oster de seruitude,","Under the shadowy pretense of removing servitude,",
5000502,He will himself usurp the people and city:,11,5,5,1,2,B,"Peuple & cité l'vsurpera luy-mesmes,",He will himself usurp the people and city:,
5000503,"He will do worse because of the deceit of the young prostitute,",11,5,5,2,3,A,"Pire fera par faux de ieune pute,","He will do worse because of the deceit of the young prostitute,",
5000504,Delivered in the field reading the false poem.,11,5,5,2,4,B,Liuré au champ lisant le faux proesme.,Delivered in the field reading the false poem.,
6000501,"Very great famine through pestiferous wave,",12,6,5,1,1,A,"Si grand famine par vnde pestifere,","Very great famine through pestiferous wave,",
6000502,Through long rain the length of the arctic pole:,12,6,5,1,2,B,Par pluye longue le long du pole arctique :,Through long rain the length of the arctic pole:,
6000503,"Samarobryn one hundred leagues from the hemisphere,",12,6,5,2,3,A,"Samarobryn cent lieux de l'hemispere,","Samarobryn one hundred leagues from the hemisphere,",
6000504,The will live without law exempt from politics.,12,6,5,2,4,B,"Viuront sans loy, exempt de politique.",The will live without law exempt from politics.,
7000601,"Naples, Palerma and all of Sicily",1,7,6,1,1,A,"Naples, Palerme, & toute la Cecile,","Naples, Palerma and all of Sicily",
7000602,will be uninhabited through Barbarian hands.,1,7,6,1,2,B,"Par main babare sera inhabitée,",will be uninhabited through Barbarian hands.,
7000603,"Corsica, Salerno and the island of Sardinia,",1,7,6,2,3,A,"Corsicque, Salerne & de Sardeigne l'Isle,","Corsica, Salerno and the island of Sardinia,",
7000604,"hunger, plague, war the end of extended evils.",1,7,6,2,4,B,"Faim, peste guerre, fin de maux intemptée.","hunger, plague, war the end of extended evils.",
8000601,"Lighting and brightness are seen at Lyons shining,",2,8,6,1,1,A,Clarté fulgure à Lyon apparante,"Lighting and brightness are seen at Lyons shining,","Alas, what ambition foreign Princes have,"
8000602,"Malta is taken, suddenly it will be extinguished.",2,8,6,1,2,B,"Luysant, print Malte, subit sera estrainte,","Malta is taken, suddenly it will be extinguished.",Take careful heed lest they come into your country:
8000603,"Sardon, Maurice will act deceitfully,",2,8,6,2,3,A,"Sardon, Mauris traitera deceuante,","Sardon, Maurice will act deceitfully,",There should be terrible dangers
8000604,"Geneva to London, feigning treason towards the cock.",2,8,6,2,4,B,Geneue à Londres à Coq trahison fainte.,"Geneva to London, feigning treason towards the cock.","And in many countries, even in Vienna."
9000601,An infinity of Englishmen in Guienne,3,9,6,1,1,A,Par la Guyenne infinité d'Anglois,An infinity of Englishmen in Guienne,
9000602,Will settle under the name of Anglaquitaine:,3,9,6,1,2,B,Occuperont par nom d'Anglaquitaine,Will settle under the name of Anglaquitaine:,
9000603,"In Languedoc, Ispalme, Bordelais,",3,9,6,2,3,A,Du Languedoc I palme Bourdelois.,"In Languedoc, Ispalme, Bordelais,",
9000604,Which they will name after Barboxitaine.,3,9,6,2,4,B,Qu'ils nommeront apres Barboxitaine.,Which they will name after Barboxitaine.,
10000601,The Gardon will flood Nîmes so high,4,10,6,1,1,A,"Sardon Nemans si hault desborderont,",The Gardon will flood Nîmes so high,
10000602,That they will believe Deucalion reborn:,4,10,6,1,2,B,"Qu'on cuidera Deucalion renaistre,",That they will believe Deucalion reborn:,
10000603,"Into the colossus the greater part will flee,",4,10,6,2,3,A,"Dans le colosse la plus part fuyront,","Into the colossus the greater part will flee,",
10000604,Vesta tomb fire to appear extinguished.,4,10,6,2,4,B,Vesta sepulchre feu estaint apparoistre.,Vesta tomb fire to appear extinguished.,
11000601,When the treacherous enterprise of Robin,5,11,6,1,1,A,Quand de Robin la traiƒtreuƒe entreprinƒe,When the treacherous enterprise of Robin,
11000602,"Will cause Lords and a great Prince trouble,",5,11,6,1,2,A,"Mettra Seigneurs & en peine vn grand Prince,","Will cause Lords and a great Prince trouble,",
11000603,"Known by Lafin, his head will be cut off:",5,11,6,2,3,B,Sceu par la Fin : chef on luy tranchera :,"Known by Lafin, his head will be cut off:",
11000604,"The feather in the wind, female friend to Spain,",5,11,6,3,4,C,"Da plume au vent amie dans Eƒpagne,","The feather in the wind, female friend to Spain,",
11000605,"The messenger trapped while in the country,",5,11,6,3,5,C,"Poƒte attrapé eƒtant en la campagne,","The messenger trapped while in the country,",
11000606,And the scribe will throw himself into the water.,5,11,6,2,6,B,Etl Eƒcriuain dans l'eau ƒe i ttera.,And the scribe will throw himself into the water.,
12000601,#VALUE!,6,12,6,1,1,A,,,
12000602,#VALUE!,6,12,6,1,2,B,,,
12000603,#VALUE!,6,12,6,2,3,A,,,
12000604,#VALUE!,6,12,6,2,4,B,,,
1000601,"The eye of Ravenna will be forsaken,",7,1,6,1,1,A,"L'œil de Rauenne sera destitué,","The eye of Ravenna will be forsaken,",
1000602,when his wings will fail at his feet.,7,1,6,1,2,B,"Quand à ses pieds les aisles failliront,",when his wings will fail at his feet.,
1000603,The two of Bresse will have made a constitution,7,1,6,2,3,A,"Les deux de Bresse auront constitué,",The two of Bresse will have made a constitution,
1000604,"for Turin and Vercelli, which the French will trample underfoot",7,1,6,2,4,B,"Turin, Verseil, que Gaulois foulleront.","for Turin and Vercelli, which the French will trample underfoot",
2000601,Near the gates and within two cities,8,2,6,1,1,A,Aupres des portes & dedans deux citez,Near the gates and within two cities,
2000602,"There will be two scourges the like of which was never seen,",8,2,6,1,2,B,"Seront deux fleaux onc n'apperceu vn tel,","There will be two scourges the like of which was never seen,",
2000603,"Famine within plague, people put out by steel,",8,2,6,2,3,A,"Faim dedans peste, de fer hors gens boutez,","Famine within plague, people put out by steel,",
2000604,Crying to the great immortal God for relief.,8,2,6,2,4,B,Crier secours au grand Dieu immortel.,Crying to the great immortal God for relief.,
3000601,"Within the closed temple the lightning will enter,",9,3,6,1,1,A,"Dans temples clos le foudre y entrera,","Within the closed temple the lightning will enter,",
3000602,The citizens within their fort injured:,9,3,6,1,2,B,Les citadins dedans leurs forts greuez :,The citizens within their fort injured:,
3000603,"Horses, cattle, men, the wave will touch the wall,",9,3,6,2,3,A,"Cheuaux, bœufs, hommes, l'onde leur touchera","Horses, cattle, men, the wave will touch the wall,",
3000604,"Through famine, drought, under the weakest armed.",9,3,6,2,4,B,"Par faim, soif soubs les plus foibles armez,","Through famine, drought, under the weakest armed.",
